Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1.76037262,0,1.042497904,-0.270543952,-0.89168825,1.169780525,-0.781948449,0.379672129,2.653308994,0.246200205,2.571643721,0.608106096,0.122860698,0.762697628,-0.426230015,-0.658972832,0.241988312,1.892537058,2.483395994,0.338096164,-0.0013329,0.764997621,0.562575902,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.867671812,0,0.345870177,0.716609903,-1.868425752,-0.660530674,0.15297536,-2.432005601,-0.961486392,1.15325359,-0.921080356,1.773612075,-1.078504438,0.762697628,-0.426230015,-1.584178241,0.241988312,-0.678773516,-0.620189223,-1.077862129,-0.327893318,-0.063295899,-0.368715287,-0.314873487,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-1.634184772,1,1.124308277,-0.764120879,1.061786754,0.254624925,-0.880361482,-1.026166736,-0.961486392,1.15325359,-0.77553248,-1.418072572,-1.078504438,-1.150554102,-0.426230015,-0.658972832,0.241988312,-1.321601159,1.70749969,0.338096164,-1.144294365,-1.16768726,-0.679145684,-1.15593471,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.99385966,0,1.486257203,-0.887515111,0.085049252,0.254624925,0.15297536,0.379672129,1.749610148,-1.567906567,2.240601981,1.375037981,2.125135924,2.129306007,2.346151056,-1.584178241,-0.932014389,2.149668115,-0.620189223,0.338096164,3.100991079,2.973780342,3.977310265,1.367248959,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.774855958,0,-1.714263777,0.963398367,0.085049252,1.169780525,0.399007941,-2.432005601,-0.961486392,0.246200205,-0.895157961,-1.410202279,-0.277594348,-0.60391075,-0.426230015,1.191437986,-0.932014389,-0.678773516,0.155707081,0.338096164,-1.144294365,-1.16768726,-0.679145684,-1.15593471,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.429664407,0,-1.625016096,-0.887515111,0.085049252,-0.660530674,1.629170848,0.379672129,-0.961486392,0.246200205,-0.616810927,-0.826957397,-0.678049393,-0.60391075,-0.426230015,1.191437986,0.241988312,-0.807339044,-0.620189223,0.338096164,-0.327893318,-0.063295899,-0.368715287,-0.034519746,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.446350404,1,0.256622497,-0.517332416,-0.89168825,-1.575686274,1.432344783,-1.026166736,-0.961486392,-1.567906567,-0.934041554,0.840420262,1.324225833,0.489375953,-0.426230015,-1.584178241,0.241988312,-0.807339044,-0.620189223,-2.493820422,-0.981014156,-1.16768726,-0.679145684,-1.15593471,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.758169961,0,1.30528274,2.444129149,1.061786754,0.254624925,-0.24067677,0.379672129,-0.057787545,-1.567906567,-0.507384421,-0.157560921,2.125135924,1.036019304,-0.426230015,0.266232577,2.589993714,-0.421642458,0.155707081,0.338096164,-0.491173528,-0.33939374,-0.679145684,-0.314873487,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
0.336848552,0,0.945812917,-0.887515111,1.061786754,-0.660530674,-0.191470254,0.379672129,-0.057787545,-0.660853181,-0.462338947,1.563784458,0.923770788,-0.877232426,-0.426230015,1.191437986,2.589993714,-0.807339044,-0.620189223,0.338096164,-1.144294365,-1.16768726,-0.679145684,-1.15593471,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1.431867066,0,1.533360145,-0.887515111,0.085049252,1.169780525,-1.766078774,0.379672129,1.749610148,-1.567906567,2.412284732,-0.677843464,-0.277594348,1.855984331,2.346151056,0.266232577,0.241988312,2.66393023,0.155707081,0.338096164,-0.817733947,-0.61549158,-0.058284891,-0.595227228,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.977173664,0,0.933417406,1.21018683,1.061786754,1.169780525,0.595834007,-1.026166736,-0.961486392,-1.567906567,-0.702652302,-0.261982836,-0.678049393,-0.877232426,-0.426230015,0.266232577,2.589993714,-0.678773516,-0.620189223,0.338096164,-0.164613109,0.212801941,0.252145506,-0.314873487,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.99385966,0,1.60525411,0.716609903,-0.89168825,1.169780525,-0.683535417,0.379672129,2.653308994,-0.660853181,2.67257108,-0.486848333,0.923770788,-1.150554102,-0.426230015,-1.584178241,0.241988312,1.763971529,-0.620189223,0.338096164,-0.491173528,-0.61549158,-0.679145684,-0.314873487,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.210660704,0,1.384614011,0.963398367,1.061786754,0.254624925,1.383138267,0.379672129,-0.057787545,-1.567906567,0.523349518,0.943436768,0.122860698,-0.057267399,-0.426230015,1.191437986,2.589993714,0.478316242,-0.620189223,0.338096164,-0.0013329,0.764997621,-0.368715287,0.806541477,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
-1.415181069,1,0.449992471,0.963398367,-0.89168825,1.169780525,1.530757816,0.379672129,-0.961486392,-0.660853181,-0.912156253,-1.537672908,-0.678049393,-0.60391075,-0.426230015,-1.584178241,0.241988312,-1.321601159,0.155707081,-2.493820422,-0.981014156,-1.16768726,-0.679145684,-1.15593471,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.429664407,0,0.851607032,1.950552221,0.085049252,-0.660530674,0.792660072,0.379672129,-0.057787545,0.246200205,-0.417293473,-1.322223654,-0.678049393,-0.877232426,-0.426230015,-1.584178241,0.241988312,-0.164511401,0.155707081,-1.077862129,0.488507728,0.764997621,-0.679145684,-0.875580969,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
-0.101158853,0,0.283892621,-0.393938184,1.061786754,0.254624925,-0.289883286,-2.432005601,-0.961486392,0.246200205,-0.799330089,-1.04676342,-0.678049393,-0.330589074,-0.426230015,0.266232577,0.241988312,-0.550207987,0.931603386,0.338096164,-0.0013329,0.764997621,-0.368715287,0.806541477,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.758169961,0,0.125230078,-0.270543952,1.061786754,0.254624925,-0.831154965,0.379672129,-0.057787545,0.246200205,-0.6399711,-0.422199503,-0.678049393,-0.60391075,-0.426230015,-1.584178241,2.589993714,-0.164511401,0.931603386,-1.077862129,0.488507728,0.764997621,1.804297489,1.367248959,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.774855958,0,-1.493623678,2.444129149,1.061786754,1.169780525,-1.667665742,0.379672129,-0.057787545,1.15325359,-0.416868516,-0.923227938,-0.678049393,2.675949358,2.346151056,-0.658972832,-0.932014389,1.121143886,0.155707081,0.338096164,2.121309822,1.869388981,3.356449472,3.610078886,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-1.853188474,0,-0.368111265,1.456975294,0.085049252,0.254624925,-1.126394063,1.785510994,-0.961486392,1.15325359,-0.812716244,-1.301845218,-0.678049393,0.489375953,-0.426230015,1.191437986,-0.932014389,-1.19303563,-0.620189223,0.338096164,-0.817733947,-0.89158942,-0.058284891,-0.595227228,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
0.99385966,0,-1.61757879,-0.887515111,1.061786754,1.169780525,-0.289883286,0.379672129,-0.057787545,1.15325359,0.186145898,0.438473187,-0.277594348,-1.150554102,-0.426230015,0.266232577,0.241988312,0.092619656,0.155707081,-1.077862129,-0.164613109,-0.33939374,-0.368715287,-0.034519746,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.555852255,0,-1.545684825,-0.887515111,2.038524256,1.169780525,0.645040523,1.785510994,-0.057787545,-1.567906567,-0.04906797,-0.204501593,1.724680879,0.216054277,-0.426230015,-1.584178241,0.241988312,-0.164511401,0.155707081,1.754054456,-0.491173528,-0.33939374,-0.679145684,-0.314873487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2.526885579,0,-0.263988972,-0.270543952,1.061786754,-0.660530674,-0.683535417,1.785510994,-0.057787545,1.15325359,-0.272595511,-0.480664532,-1.078504438,0.762697628,-0.426230015,-0.658972832,0.241988312,0.092619656,0.155707081,0.338096164,0.651787938,0.764997621,-0.368715287,1.367248959,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
-0.539166258,0,-1.701868265,0.469821439,0.085049252,0.254624925,0.54662749,-1.026166736,-0.961486392,-0.660853181,-0.798905132,-0.981271344,-0.678049393,1.30934098,2.346151056,0.266232577,0.241988312,-1.19303563,-0.620189223,0.338096164,-0.817733947,-0.61549158,-0.058284891,-0.595227228,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.539166258,0,1.273054411,-0.887515111,-0.89168825,1.169780525,-1.372426644,0.379672129,-0.057787545,0.246200205,-0.319765772,-1.682992235,0.523315743,-0.330589074,-0.426230015,1.191437986,-0.932014389,-0.164511401,-0.620189223,0.338096164,0.16194731,0.764997621,-0.679145684,0.806541477,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
-0.101158853,0,-1.089530015,-1.010909343,0.085049252,0.254624925,0.54662749,-2.432005601,0.845911301,-1.567906567,0.796597064,-1.416386081,-0.277594348,1.582662656,2.346151056,0.266232577,0.241988312,0.7354473,-0.620189223,0.338096164,-0.0013329,0.764997621,1.493867092,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.429664407,0,-1.699389163,-0.023755488,0.085049252,-1.575686274,-0.289883286,0.379672129,-0.961486392,1.15325359,-0.790830943,-1.124623098,-1.078504438,-0.60391075,-0.426230015,-0.658972832,0.241988312,0.478316242,1.70749969,0.338096164,1.141628566,1.593291141,0.562575902,1.647602699,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.336848552,0,-1.724180186,0.099638744,0.085049252,-0.660530674,0.891073104,-1.026166736,-0.057787545,-0.660853181,0.074169648,-0.382566959,1.724680879,-0.877232426,-0.426230015,-0.658972832,0.241988312,-0.550207987,-0.620189223,1.754054456,-0.327893318,-0.89158942,-0.368715287,-0.314873487,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
-1.305679218,0,1.3722185,0.099638744,1.061786754,0.254624925,-0.437502835,0.379672129,-0.057787545,1.15325359,-0.329964747,0.886798771,-1.078504438,-0.330589074,-0.426230015,-0.658972832,-0.932014389,-0.807339044,0.931603386,0.338096164,-0.491173528,-0.33939374,-0.368715287,-0.875580969,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.758169961,0,1.642440643,-1.010909343,0.085049252,1.169780525,-0.142263738,0.379672129,-0.961486392,-0.660853181,-0.621272979,-0.694848917,-1.078504438,1.582662656,2.346151056,-1.584178241,0.241988312,0.092619656,-0.620189223,0.338096164,0.651787938,1.317193301,0.873006299,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.555852255,0,-0.854015303,2.073946453,2.038524256,-1.575686274,-0.289883286,0.379672129,0.845911301,-1.567906567,1.421071822,1.260356578,0.122860698,0.489375953,-0.426230015,0.266232577,-0.932014389,1.121143886,2.483395994,0.338096164,-0.981014156,-1.16768726,-0.679145684,-1.15593471,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
-0.210660704,0,1.015227779,-0.14714972,-0.89168825,0.254624925,0.595834007,-1.026166736,0.845911301,1.15325359,0.823156896,-0.078436374,0.523315743,-1.150554102,-0.426230015,-0.658972832,0.241988312,0.606881771,2.483395994,-1.077862129,0.978348357,-0.61549158,0.562575902,2.208310181,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
-1.086675515,0,0.745005636,0.593215671,0.085049252,-1.575686274,-1.175600579,0.379672129,-0.961486392,-1.567906567,-0.906844287,0.008980088,-0.678049393,-0.330589074,-0.426230015,1.191437986,1.415991013,-0.29307693,0.155707081,-1.077862129,0.325227519,0.764997621,1.183436696,1.086895218,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1.869874471,0,0.40536863,-1.010909343,1.061786754,1.169780525,-0.6343289,0.379672129,0.845911301,0.246200205,0.849716727,-0.654092046,1.724680879,0.489375953,-0.426230015,-1.584178241,0.241988312,2.792495759,-0.620189223,-2.493820422,-0.327893318,-0.063295899,-0.368715287,-0.034519746,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.774855958,0,0.779713067,-0.887515111,-1.868425752,-1.575686274,0.300594909,1.785510994,-0.961486392,1.15325359,-0.954439505,0.796712032,-0.678049393,-0.60391075,-0.426230015,1.191437986,0.241988312,-0.164511401,1.70749969,0.338096164,0.488507728,0.212801941,1.493867092,0.806541477,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-1.962690326,1,-0.7399766,0.099638744,0.085049252,-1.575686274,1.481551299,-1.026166736,-0.961486392,-0.660853181,-0.98673626,-1.147531271,-0.678049393,2.675949358,2.346151056,-0.658972832,-0.932014389,-1.321601159,-0.620189223,1.754054456,-0.981014156,-0.89158942,-0.679145684,-1.15593471,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
-0.867671812,0,0.514449129,-1.010909343,0.085049252,-1.575686274,1.530757816,0.379672129,-0.961486392,1.15325359,-0.582814343,-1.224828785,-0.678049393,-0.057267399,-0.426230015,-1.584178241,2.589993714,-1.064470102,1.70749969,0.338096164,-0.654453737,-0.61549158,-0.368715287,-0.595227228,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1.869874471,0,-0.291259096,-0.764120879,0.085049252,1.169780525,0.94027962,0.379672129,1.749610148,1.15325359,2.395923876,1.287480978,0.122860698,-0.330589074,-0.426230015,-1.584178241,-0.932014389,3.178192345,-0.620189223,0.338096164,0.488507728,1.317193301,-0.679145684,1.367248959,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.64866811,0,1.312720047,0.223032976,-0.89168825,0.254624925,0.694247039,0.379672129,-0.057787545,-1.567906567,0.070132554,0.390127105,-0.678049393,-0.877232426,-0.426230015,1.191437986,-0.932014389,-0.678773516,-0.620189223,-1.077862129,-0.164613109,0.212801941,-0.679145684,-0.875580969,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
-0.64866811,0,0.643362445,1.827157989,0.085049252,0.254624925,1.481551299,-1.026166736,-0.057787545,-1.567906567,0.065670502,0.405446067,-0.678049393,1.036019304,-0.426230015,-0.658972832,-0.932014389,-0.164511401,-0.620189223,0.338096164,0.488507728,1.317193301,-0.368715287,1.086895218,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2.417383728,0,-1.181256797,-0.764120879,0.085049252,0.254624925,-0.880361482,-1.026166736,-0.057787545,1.15325359,-0.283006965,0.305943085,0.923770788,0.489375953,-0.426230015,1.191437986,-0.932014389,0.221185185,-0.620189223,0.338096164,-0.164613109,-0.89158942,-0.679145684,0.245833995,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.665354106,0,0.291329928,-0.764120879,0.085049252,0.254624925,1.481551299,-2.432005601,2.653308994,1.15325359,2.812594512,0.605997982,0.122860698,-0.330589074,-0.426230015,-0.658972832,0.241988312,1.763971529,-0.620189223,0.338096164,0.16194731,0.764997621,-0.679145684,0.806541477,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1.322365214,0,0.732610125,-0.640726647,-0.89168825,-1.575686274,0.94027962,-1.026166736,2.653308994,0.246200205,2.593953979,-0.30765864,-0.277594348,-0.60391075,-0.426230015,0.266232577,0.241988312,1.506840472,-0.620189223,1.754054456,-0.981014156,-1.16768726,-0.679145684,-1.15593471,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.101158853,0,-0.826745178,-0.764120879,0.085049252,0.254624925,-0.978774514,0.379672129,-0.961486392,-0.660853181,-0.597262891,-0.710730043,-0.678049393,-0.877232426,-0.426230015,0.266232577,-0.932014389,0.092619656,-0.620189223,-1.077862129,0.651787938,1.593291141,-0.679145684,0.806541477,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.212863363,0,0.412805937,-0.887515111,-0.89168825,1.169780525,0.497420974,1.785510994,-0.961486392,-0.660853181,-0.838001204,0.324213406,0.923770788,-1.150554102,-0.426230015,0.266232577,-0.932014389,-0.550207987,0.931603386,-1.077862129,-0.981014156,-1.16768726,-0.679145684,-1.15593471,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-1.086675515,0,0.903668179,-0.640726647,-0.89168825,-1.575686274,0.497420974,0.379672129,-0.961486392,0.246200205,-0.846925307,-1.560721621,-0.678049393,-1.150554102,-0.426230015,-0.658972832,2.589993714,-0.807339044,-0.620189223,0.338096164,-0.327893318,-0.33939374,-0.679145684,-0.314873487,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.867671812,0,1.30528274,-0.270543952,0.085049252,0.254624925,0.792660072,0.379672129,-0.057787545,1.15325359,0.025512037,-1.42074285,-0.678049393,-1.150554102,-0.426230015,-0.658972832,1.415991013,-0.678773516,-0.620189223,0.338096164,-0.164613109,-1.16768726,-0.368715287,-1.15593471,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1.212863363,0,-0.216886029,-1.010909343,0.085049252,1.169780525,0.497420974,-1.026166736,2.653308994,1.15325359,2.499188501,-0.784232953,1.324225833,-0.877232426,-0.426230015,0.266232577,-0.932014389,1.763971529,0.155707081,1.754054456,-0.981014156,-1.16768726,-0.679145684,-1.15593471,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.867671812,0,-0.268947176,-1.010909343,0.085049252,1.169780525,1.038692653,-1.026166736,1.749610148,1.15325359,2.044271707,-1.53050532,0.122860698,-0.330589074,-0.426230015,-0.658972832,1.415991013,-0.29307693,-0.620189223,-1.077862129,-0.0013329,0.764997621,-0.368715287,0.806541477,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.320162556,0,1.28297082,1.333581062,0.085049252,0.254624925,1.137105686,1.785510994,-0.961486392,0.246200205,-0.832476759,1.030150525,-1.078504438,0.489375953,-0.426230015,1.191437986,-0.932014389,-1.19303563,1.70749969,-1.077862129,-0.981014156,-1.16768726,-0.679145684,-1.15593471,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.774855958,0,0.735089227,-0.517332416,0.085049252,-0.660530674,1.087899169,0.379672129,2.653308994,-0.660853181,2.488139611,-0.781703216,1.724680879,-1.150554102,-0.426230015,0.266232577,0.241988312,1.892537058,1.70749969,0.338096164,2.447870241,1.317193301,0.252145506,1.647602699,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.429664407,0,-0.660645329,0.099638744,2.038524256,1.169780525,0.792660072,1.785510994,0.845911301,0.246200205,0.398837028,1.039285686,-1.078504438,-0.330589074,-0.426230015,1.191437986,1.415991013,-0.164511401,0.155707081,0.338096164,0.325227519,1.041095461,-0.679145684,1.086895218,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
-1.962690326,0,-1.332482033,1.950552221,0.085049252,-0.660530674,-0.437502835,1.785510994,-0.961486392,1.15325359,-0.74557299,0.970842251,-0.678049393,-0.877232426,-0.426230015,1.191437986,-0.932014389,-1.321601159,-0.620189223,0.338096164,-0.981014156,-1.16768726,-0.679145684,-0.875580969,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
